index,f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
22920,Delbert,Simkin,F,410,853-2717,BALTIMORE,MD,21223,S,Y,50000,4.75,2400,0,2400
22921,Huei,Stefano,F,678,489-5516,ATLANTA,GA,30398,M,N,10000,6.0,0,5400,0
22922,Arild,Bihari,M,208,992-8469,IDAHO FALLS,ID,83404,S,N,15000,5.529042,3300,0,0
22923,Rosemary,Kaelbling,F,580,366-2074,TERLTON,OK,74081,S,N,45000,6.25,1000,0,0
22924,Gerge,Phiphobmongkol,M,440,604-9889,KENSINGTON,OH,44427,M,N,10000,0.8779744,0,2600,0
22925,Narayana,Boe,F,260,927-4336,CRAWFORDSVILLE,IN,47935,S,N,80000,3.4,1000,0,0
22926,Mabry,Malaveta,M,954,736-6637,OVIEDO,FL,32766,S,N,60000,0.0,0,0,0
22927,Sungjoo,Chueh,F,907,527-3882,SEWARD,AK,99664,S,N,35000,0.0,0,0,0
22928,Prabuddha,Underwood,M,616,268-1287,MANITOU BEACH,MI,49253,S,Y,30000,3.9,3100,0,3100
22929,Vladan,Bittianda,M,304,234-2765,HUNTINGTON,WV,25723,M,N,50000,5.8,0,4000,0
22930,Annja,Umaschi,F,614,668-7754,BRISTOLVILLE,OH,44402,M,Y,50000,2.2057693,0,2600,1300
22931,Seongyeol,Subramaniyam,F,541,736-7816,CORNELIUS,OR,97113,S,N,55000,9.0,159,0,0
22932,Ajrapet,Taki,M,502,128-5965,FAIRDALE,KY,40118,S,N,55000,4.888889,20,0,0
22933,Mauno,Bolliger,M,856,745-6993,ROSELLE,NJ,07203,M,N,50000,1.873125,0,2000,0
22934,Weigang,Zeadally,F,414,975-6803,BARABOO,WI,53913,S,N,55000,5.4020367,700,0,0
22935,Ayman,Raju,M,913,671-4703,RANSOM,KS,67572,S,N,95000,6.45,2250,0,0
22936,Sinh,Nisbet,F,701,280-7927,GLASSTON,ND,58236,S,Y,45000,2.2773614,3300,0,3300
22937,Rushikesh,Hutflesz,M,304,415-5702,CLEVELAND,WV,26215,S,Y,80000,6.5,2000,0,2000
22938,Riadh,Schwantner,M,603,480-5303,OSSIPEE,NH,03864,S,N,50000,0.0,0,0,0
22939,Nourredine,Braden,M,802,138-3309,BRATTLEBORO,VT,05304,S,Y,10000,3.6,3300,0,3300
22940,Sheryl,Cho,M,864,494-2963,SALEM,SC,29676,S,N,30000,7.0,3300,0,0
22941,Hanmao,Gonzales,M,712,707-6461,WEST BEND,IA,50597,S,N,10000,1.7078737,40,0,0
22942,Masamitsu,Boeri,F,931,894-2488,WILDER,TN,38589,M,N,35000,0.0,0,0,0
22943,Filiz,Calkin,F,402,267-5429,CROFTON,NE,68730,S,Y,95000,6.84,103,0,103
22944,Puneet,Ratz,F,717,251-1328,LURGAN,PA,17232,M,N,85000,3.07,0,0,0
22945,Shihming,Paseman,F,316,123-7282,DODGE CITY,KS,67801,M,Y,40000,6.45,0,4500,2250
22946,Kutluhan,Varghese,M,334,458-8368,MIDLAND CITY,AL,36350,M,N,75000,5.0,0,3000,0
22947,Atsuyoshi,Schapire,F,304,279-3993,LEON,WV,25123,S,N,5000,3.0,2000,0,0
22948,Hiroto,Hinckley,F,605,700-5013,HUDSON,SD,57034,M,Y,10000,0.0,0,0,0
22949,Mayer,Schreier,F,319,493-8266,INDEPENDENCE,IA,50644,M,Y,75000,8.98,0,80,40
22950,Heidi,Yapp,F,515,218-8752,GIBSON,IA,50104,S,Y,80000,8.98,40,0,40
22951,Steffen,Edmondson,F,601,872-9733,MENDENHALL,MS,39114,M,N,25000,5.0,0,12000,0
22952,Brennan,Zivojnovic,F,208,394-3101,ASHTON,ID,83420,S,N,100000,7.8,3300,0,0
22953,Cemal,DuCasse,F,337,357-1182,SHREVEPORT,LA,71119,M,Y,5000,2.0,0,9000,1000
22954,Katashi,Buescher,M,860,180-5037,MASHANTUCKET,CT,06338,S,Y,70000,5.0,12750,0,0
22955,Rose,Schaaf,F,612,577-8769,MINNEAPOLIS,MN,55423,S,Y,70000,7.85,3300,0,3300
22956,Zhuopeng,Chung,F,202,615-9998,WASHINGTON,DC,20585,S,Y,95000,9.0,1370,0,1370
22957,Jang,Junping,M,770,204-9445,FAYETTEVILLE,GA,30214,M,N,55000,6.0,0,5400,0
22958,Antonius,Crelier,M,320,416-9308,WARSAW,MN,55087,S,Y,50000,6.9236393,3300,0,3300
22959,Giedrius,Nyrup,F,206,262-6801,SEATTLE,WA,98131,M,N,25000,0.0,0,0,0
22960,Dafna,Purdin,F,808,281-3261,HONOLULU,HI,96809,M,N,75000,8.25,0,2080,0
22961,Madanpal,Lugli,M,401,841-7328,HARMONY,RI,02829,S,Y,25000,0.0,0,0,0
22962,Igor,Mallery,M,605,168-3965,CARTHAGE,SD,57323,S,N,100000,0.0,0,0,0
22963,Genoveffa,Maeder,F,402,547-8201,HEBRON,NE,68370,M,Y,60000,6.84,0,206,103
22964,Judi,Purao,M,682,707-8344,SCHULENBURG,TX,78956,M,N,65000,0.0,0,0,0
22965,Octavio,d''Argence,F,812,600-1401,EAST ENTERPRISE,IN,47019,M,Y,15000,3.4,0,2000,1000
22966,Beom,Loewenstern,M,843,469-5223,COLUMBIA,SC,29217,M,Y,45000,7.0,0,6600,3300
22967,Emilia,Copperman,F,601,872-9539,MORTON,MS,39117,M,N,40000,5.0,0,12000,0
22968,Boonsieng,Mainberger,M,605,716-9742,OKREEK,SD,57563,S,N,40000,0.0,0,0,0
22969,Yanjie,Edmark,F,920,212-3677,LAKE TOMAHAWK,WI,54539,M,Y,65000,5.575788,0,1400,400
22970,Shore,Dechter,M,508,502-3758,ASHBY,MA,01431,S,Y,90000,5.3,3575,0,1000
22971,Jayadev,Bisiani,F,769,613-7225,TIPPO,MS,38962,M,Y,95000,5.0,0,12000,1500
22972,Kiyotaka,Lotti,M,304,291-9123,BOMONT,WV,25030,S,Y,35000,4.75,2000,0,2000
22973,Lourdes,Thornley,M,828,935-8862,ASHEVILLE,NC,28814,S,Y,65000,7.0961537,3300,0,3300
22974,Renato,Horvitz,F,203,865-4217,SHERMAN,CT,06784,S,N,40000,5.0,12750,0,0
22975,Xaver,Tsukuda,M,859,235-2616,LOUISVILLE,KY,40202,S,Y,50000,4.611111,20,0,20
22976,Tokuzo,Zweizig,M,401,370-5176,HOPE,RI,02831,S,N,70000,0.0,0,0,0
22977,Odd,Jayaprakash,F,201,941-2346,EDISON,NJ,08817,M,N,30000,1.5577083,0,2000,0
22978,Mariette,Trammell,F,617,780-9377,EAST SANDWICH,MA,02537,M,Y,50000,5.3,0,7150,1000
22979,Dingchao,Kniesel,F,701,847-3498,MCGREGOR,ND,58755,M,N,10000,2.1,0,6600,0
22980,Paulien,Dangedej,M,623,710-7604,PHOENIX,AZ,85078,S,N,40000,3.335,2100,0,0
22981,Hitoshi,Gerace,F,417,943-6629,EUGENE,MO,65032,M,Y,55000,6.0,0,4200,1200
22982,Pramode,Boursier,M,505,494-4802,BARD,NM,88411,S,N,75000,5.3,3300,0,0
22983,Ziya,Helland,F,808,524-6755,HANA,HI,96713,M,Y,20000,4.644737,0,2080,1040
22984,Pravil,Kakizaki,F,720,223-5318,KERSEY,CO,80644,S,N,35000,4.63,0,0,0
22985,Kart,Wherry,M,269,731-6848,MILFORD,MI,48380,S,Y,70000,3.9,3100,0,3100
22986,Wilfred,Banerji,M,307,353-2455,GUERNSEY,WY,82214,S,N,85000,0.0,0,0,0
22987,Teruaki,Gusella,M,936,441-3431,DEER PARK,TX,77536,S,N,80000,0.0,0,0,0
22988,Shinobu,Pfisterer,M,602,544-3950,PHOENIX,AZ,85008,S,N,75000,3.8775,2100,0,0
22989,Dnnald,Boudjlida,M,763,149-2402,MINNEAPOLIS,MN,55402,M,Y,40000,6.3900213,0,6600,3300
22990,Laurian,Metze,M,605,180-6200,KENNEBEC,SD,57544,M,Y,20000,0.0,0,0,0
22991,Tepparit,Tollander,F,850,464-3405,PENSACOLA,FL,32591,M,N,70000,0.0,0,0,0
22992,CPT,Huchard,F,425,220-2989,UNDERWOOD,WA,98651,M,N,50000,0.0,0,0,0
22993,Rami,Rosin,F,903,919-1310,MIDLAND,TX,79704,M,N,95000,0.0,0,0,0
22994,Tsvetan,Legay,F,787,381-8199,CAGUAS,PR,00725,M,N,45000,0.0,0,0,0
22995,Gerth,Gloger,M,503,158-3072,NORTH BEND,OR,97459,S,Y,75000,9.0,159,0,159
22996,Tatsuo,Booker,F,651,272-4869,CLIMAX,MN,56523,S,Y,40000,6.3900213,3300,0,3300
22997,Jatin,Kossowski,F,240,120-9625,LAUREL,MD,20723,S,N,90000,4.75,2400,0,0
22998,Ranjeewa,Braban,F,229,949-4539,BUCHANAN,GA,30113,S,Y,100000,6.0,2700,0,3000
22999,Sundar,Buchanan,F,913,818-7498,BALDWIN CITY,KS,66006,S,N,80000,6.45,2250,0,0
23000,Rose,Waema,F,682,365-5584,DALLAS,TX,75220,M,Y,10000,0.0,0,0,0
23001,Radoslaw,Farrell,F,501,597-2016,STAR CITY,AR,71667,S,N,95000,7.0,20,0,0
23002,Antonio,Widjojo,M,732,421-8012,FAR HILLS,NJ,07931,M,N,45000,1.7942708,0,2000,0
23003,Lev,Faltenbacher,F,402,729-1160,CRAB ORCHARD,NE,68332,M,Y,10000,3.9097095,0,206,103
23004,Nacer,Purdin,M,501,763-2347,ENGLAND,AR,72046,S,Y,80000,7.0,20,0,20
23005,Suebskul,Atarashi,F,605,100-9792,BISON,SD,57620,S,Y,10000,0.0,0,0,0
23006,Fumiaki,Schwederski,F,319,506-5130,IMOGENE,IA,51645,M,N,65000,8.98,0,80,0
23007,Rajamani,Giacomo,M,330,831-9766,JEWETT,OH,43986,M,N,65000,2.7036924,0,2600,0
23008,Aria,Strehlo,F,702,366-8602,ZEPHYR COVE,NV,89448,S,Y,5000,0.0,0,0,0
23009,Asim,Oskamp,F,913,587-4092,NEW ALBANY,KS,66759,S,N,70000,6.45,2250,0,0
23010,Wojciech,Kliger,F,203,828-8847,HARTFORD,CT,06152,S,N,10000,NaN,12750,0,0
23011,Wunnava,Abrantes,M,724,371-7980,CHESTER,PA,19016,M,Y,40000,3.07,0,0,0
23012,Reimund,D''Aloisi,F,913,628-9624,PFEIFER,KS,67660,S,N,65000,6.45,2250,0,0
23013,Yunfei,Clonts,F,985,861-3670,METAIRIE,LA,70004,S,Y,5000,2.0,4500,0,1000
23014,Hamza,Ratnaker,M,304,661-2341,PEYTONA,WV,25154,M,Y,45000,5.45,0,4000,2000
23015,Vinot,Bouaziz,F,302,719-7484,HARTLY,DE,19953,S,N,60000,5.95,110,0,0
23016,Wie,Kasi,F,320,396-9389,BLUE EARTH,MN,56013,M,N,100000,7.85,0,6600,0
23017,Maria,Proskurowski,F,787,276-1606,SAN JUAN,PR,00975,M,N,50000,0.0,0,0,0
23018,Kabekode,Segond,F,505,361-9288,SPRINGER,NM,87747,S,N,60000,5.3,3300,0,0
23019,IlYoung,Kadhim,M,862,351-3135,STEWARTSVILLE,NJ,08886,M,Y,75000,2.267396,0,2000,1500
23020,Visit,Cochran,M,907,741-6038,ATQASUK,AK,99791,S,N,15000,0.0,0,0,0
23021,Satoshi,Peris,M,203,680-3767,FAIRFIELD,CT,06824,S,N,75000,5.0,12750,0,0
23022,Weizhen,Seguin,F,701,585-6368,NEW ENGLAND,ND,58647,M,N,10000,2.1,0,6600,0
23023,Burt,Merkl,M,401,153-5966,WOOD RIVER JUNCTION,RI,02894,S,Y,45000,0.0,0,0,0
23024,Kumar,Reif,M,318,171-3961,PORT SULPHUR,LA,70083,S,Y,30000,6.0,4500,0,1000
23025,Zhensheng,Stallard,M,787,529-2637,BARRANQUITAS,PR,00794,S,Y,85000,0.0,0,0,0
23026,Harriett,Nekvinda,M,302,306-9717,SELBYVILLE,DE,19975,S,Y,95000,5.95,110,0,110
23027,Traytcho,Kess,F,302,756-9579,WILMINGTON,DE,19894,S,N,45000,4.927273,110,0,0
23028,Keld,Sutter,F,947,144-2008,BAY PORT,MI,48720,M,Y,80000,3.9,0,6200,3100
23029,Hubert,Scheen,M,734,992-2535,BLOOMFIELD HILLS,MI,48303,S,Y,70000,3.9,3100,0,3100
23030,Yehudah,Diekema,M,605,874-2679,GLENCROSS,SD,57630,M,Y,70000,0.0,0,0,0
23031,Kate,Vazenin,M,781,832-4043,STOCKBRIDGE,MA,01262,S,N,60000,5.3,3575,0,0
23032,Nahid,Magalhaes,F,480,749-5810,GILBERT,AZ,85298,S,Y,30000,3.1799998,2100,0,2300
23033,Ashish,Hacid,M,513,950-4390,CASTALIA,OH,44824,S,Y,15000,1.0439488,1300,0,1300
23034,Luisa,Tjiang,F,802,587-5988,PUTNEY,VT,05346,M,N,75000,4.4972854,0,6600,0
23035,Alasdair,Kapralski,F,773,908-1213,SHIRLAND,IL,61079,S,Y,45000,3.0,2000,0,2000
23036,Yukinobu,Redon,F,804,295-6963,COVESVILLE,VA,22931,S,Y,60000,5.75,900,0,900
23037,Isak,Delcourt,M,574,242-6509,GOSHEN,IN,46528,M,Y,95000,3.4,0,2000,1000
23038,Yuanhui,Genther,M,803,413-7622,SAINT STEPHEN,SC,29479,M,Y,100000,7.0,0,6600,3300
23039,Michel,Pyreddy,F,515,300-9983,HAZLETON,IA,50641,M,N,20000,3.2516527,0,80,0
23040,Raoul,Scheibelhut,M,307,807-4952,LONETREE,WY,82936,M,Y,95000,0.0,0,0,0
23041,Shri,Herbelin,F,971,713-5421,GOVERNMENT CAMP,OR,97028,M,Y,90000,9.0,0,318,159
23042,Naci,Koshors,M,972,608-9162,FARMERSVILLE,TX,75442,S,N,100000,0.0,0,0,0
23043,Toong,Skowron,F,787,952-7687,PUNTA SANTIAGO,PR,00741,M,Y,75000,0.0,0,0,0
23044,Maisa,Dev,F,802,623-6312,HYDE PARK,VT,05655,M,Y,50000,3.9998987,0,6600,3300
23045,Hagbae,Aisbett,M,715,853-5705,HUSTISFORD,WI,53034,M,N,55000,5.4020367,0,1400,0
23046,Ulises,Usher,M,801,433-4743,TRIDELL,UT,84076,S,Y,55000,7.0,2475,0,2475
23047,Esko,Tank,M,801,842-6654,LEAMINGTON,UT,84638,S,N,50000,7.0,2475,0,0
23048,Hilary,Mauskar,F,404,659-4316,SILVER CREEK,GA,30173,S,N,50000,6.0,2700,0,0
23049,Dimitros,Merli,F,505,925-5804,SHEEP SPRINGS,NM,87364,S,N,90000,5.3,3300,0,0
23050,Guanghui,Boari,F,828,571-4362,WILLOW SPRING,NC,27592,S,Y,65000,7.0961537,3300,0,3300
23051,Amitava,Womack,M,603,928-6463,DUNBARTON,NH,03046,S,N,100000,0.0,0,0,0
23052,Detmar,Shacklett,M,435,239-2857,SALT LAKE CITY,UT,84150,M,Y,80000,7.0,0,4950,2475
23053,Atro,Grizzle,M,505,152-5100,ROSWELL,NM,88203,S,N,30000,5.3,3300,0,0
23054,Holm,Bak,F,732,796-9581,OXFORD,NJ,07863,S,N,65000,2.1096876,1000,0,0
23055,Lingyuan,Yuval,F,501,819-8511,MINERAL SPRINGS,AR,71851,M,N,10000,2.5778654,0,40,0
23056,Murad,Halfin,F,606,964-3030,PINE KNOT,KY,42635,M,Y,10000,2.3888888,0,40,20
23057,Jieming,Kaelbling,F,540,541-5221,LYNCHBURG,VA,24503,S,N,95000,5.75,900,0,0
23058,Pentti,Steffens,F,865,243-9556,ASHLAND CITY,TN,37015,M,Y,45000,0.0,0,0,0
23059,Irek,Mokryn,M,502,821-4716,LOUISVILLE,KY,40297,S,Y,60000,5.166667,20,0,20
23060,Frieder,Kafatos,M,808,218-2439,HONOLULU,HI,96819,M,Y,5000,1.9407895,0,2080,1040
23061,Samphel,Eickermann,M,202,186-3786,WASHINGTON,DC,20071,S,Y,35000,9.0,1370,0,1370
23062,Ding,Rein,M,847,797-3806,LYNN CENTER,IL,61262,S,Y,45000,3.0,2000,0,2000
23063,Avigdor,Klosgen,F,402,664-8508,DILLER,NE,68342,S,Y,30000,6.84,103,0,103
23064,Tung,Carlstrom,F,912,411-1667,COTTON,GA,31739,S,Y,40000,6.0,2700,0,3000
23065,Antanas,Fritts,M,601,209-8475,HICKORY,MS,39332,M,Y,30000,5.0,0,12000,1500
23066,Raid,Galbiati,M,580,613-6478,MEERS,OK,73558,M,N,95000,6.25,0,2000,0
23067,Mahendra,Hockney,M,202,973-7823,WASHINGTON,DC,20506,S,N,25000,7.875,1370,0,0
23068,Katsuhiro,Villoldo,M,928,572-7446,MORMON LAKE,AZ,86038,M,Y,85000,4.0325,0,4200,2300
23069,Hilding,Wilharm,F,859,671-5602,ROBINSON CREEK,KY,41560,S,N,40000,4.0555553,20,0,0
23070,Kojiro,Habermann,M,985,910-4984,ABITA SPRINGS,LA,70420,M,Y,70000,6.0,0,9000,1000
23071,Junxin,Brabec,M,763,777-2410,STILLWATER,MN,55083,M,Y,30000,5.8564034,0,6600,3300
23072,Gernot,Strassen,M,775,864-3772,RENO,NV,89555,S,N,30000,0.0,0,0,0
23073,Manish,Hoogerwoord,F,605,893-1559,HURLEY,SD,57036,M,Y,40000,0.0,0,0,0
23074,Theirry,Perri,F,775,829-9299,LAS VEGAS,NV,89120,M,Y,90000,0.0,0,0,0
23075,Junling,Lesperance,M,443,321-6915,RIDGELY,MD,21688,S,Y,90000,4.75,2400,0,2400
23076,Shelli,Janousek,M,641,887-8908,GRAFTON,IA,50440,M,N,45000,7.111101,0,80,0
23077,Rajaram,Amagasa,M,206,278-7009,ROSALIA,WA,99170,M,Y,35000,0.0,0,0,0
23078,Farid,Lecon,M,808,949-2576,HANA,HI,96713,S,Y,90000,8.25,1040,0,1040
23079,Souad,Luttermann,F,732,803-8181,BEACHWOOD,NJ,08722,M,Y,100000,2.6616669,0,2000,1500
23080,Matt,McCall,F,802,387-7012,HUNTINGTON,VT,05462,M,N,70000,4.397808,0,6600,0
23081,Jogesh,Guillame,M,570,147-2786,WATTSBURG,PA,16442,S,Y,15000,3.07,0,0,0
23082,Haijo,State,F,541,504-7223,PORTLAND,OR,97258,S,Y,30000,9.0,159,0,159
23083,Shaoying,Rothemund,F,949,765-2843,SAN FRANCISCO,CA,94172,M,N,85000,9.3,0,174,0
23084,Janette,Sarstedt,F,435,522-6069,LYNNDYL,UT,84640,M,Y,15000,7.0,0,4950,2475
23085,Muhammad,Sulzmann,F,605,196-1815,INTERIOR,SD,57750,M,Y,80000,0.0,0,0,0
23086,Yahong,Cromarty,F,939,711-2201,LA PLATA,PR,00786,M,Y,80000,0.0,0,0,0
23087,Berto,Larfeldt,F,208,891-1629,MARSING,ID,83639,S,Y,95000,7.8,3300,0,3300
23088,Katsuhiko,Babad,F,202,487-8329,WASHINGTON,DC,20536,M,Y,70000,9.0,0,2740,1370
23089,Mechthild,Baar,M,603,426-7378,DURHAM,NH,03824,S,N,40000,0.0,0,0,0
23090,Ferenc,Rehak,F,925,704-7322,LOS ALAMITOS,CA,90721,M,Y,25000,5.410157,0,174,272
23091,Soon,Grunberger,M,949,448-2718,WOODBRIDGE,CA,95258,M,N,10000,1.869,0,174,0
23092,Carmem,Rajamony,F,347,271-2807,LEWIS,NY,12950,M,N,20000,4.0695124,0,0,0
23093,Haitao,Rivals,F,614,649-7918,STRUTHERS,OH,44471,S,N,35000,1.7078462,1300,0,0
23094,Geva,Raghavendra,F,606,366-9649,GRAY,KY,40734,M,Y,85000,6.0,0,40,20
23095,Sakir,Birch,M,808,258-9652,EWA BEACH,HI,96706,S,Y,75000,8.25,1040,0,1040
23096,Pragnesh,Shiple,F,608,422-3463,PALMYRA,WI,53156,S,N,55000,5.4020367,700,0,0
23097,Mathis,Kubiatowicz,M,479,995-6787,EMERSON,AR,71740,S,Y,80000,7.0,20,0,20
23098,Leelanivas,Castello,F,505,875-3086,MELROSE,NM,88124,S,Y,10000,3.2428572,3300,0,3300
23099,Yefim,Benecke,F,916,437-1717,PLANADA,CA,95365,M,N,85000,9.3,0,174,0
23100,Koveos,Botsch,F,765,639-6935,PRAIRIE CREEK,IN,47869,M,Y,30000,3.4,0,2000,1000
23101,Dmitry,Katzenelson,M,808,504-6325,OCEAN VIEW,HI,96737,S,N,100000,8.25,1040,0,0
23102,Jan,Bahr,F,580,672-9684,OKLAHOMA CITY,OK,73150,S,N,85000,6.25,1000,0,0
23103,Sedat,Futagami,F,863,220-7372,GREENSBORO,FL,32330,S,N,75000,0.0,0,0,0
23104,Hyunki,Korcuska,M,360,445-6845,KAPOWSIN,WA,98344,M,Y,65000,0.0,0,0,0
23105,Marina,Berrisford,M,231,817-2440,WHITEHALL,MI,49461,M,Y,65000,3.9,0,6200,3100
23106,Ashraf,Perring,F,208,828-3169,HAMER,ID,83425,M,N,80000,7.8,0,6600,0
23107,Nivio,Hellwagner,F,816,919-5626,SCOTT CITY,MO,63780,S,Y,50000,6.0,2100,0,1200
23108,Amarnath,Bruza,M,606,523-1921,LAWRENCEBURG,KY,40342,M,Y,95000,6.0,0,40,20
23109,Pui,Bestgen,F,502,250-6045,LOWMANSVILLE,KY,41232,S,N,25000,3.2222223,20,0,0
23110,Jianghong,Cronan,F,479,259-8346,MARKED TREE,AR,72365,M,N,15000,3.773037,0,40,0
23111,Aashu,Guardalben,M,802,333-1425,LYNDON CENTER,VT,05850,S,Y,90000,4.7957172,3300,0,3300
23112,Zhouhui,Lascarides,F,412,281-5733,WATERFORD,PA,16441,M,N,20000,3.07,0,0,0
23113,Guohua,Meitner,F,360,489-6093,BELLINGHAM,WA,98228,S,Y,60000,0.0,0,0,0
23114,Yuiti,Zhakarov,M,203,903-1765,WEST HARTFORD,CT,06119,M,Y,40000,5.0,0,24500,0
23115,Wubin,Justus,M,864,436-5099,COLUMBIA,SC,29212,S,N,85000,7.0,3300,0,0
23116,Elmar,Slisenko,F,605,356-2079,HOT SPRINGS,SD,57747,M,Y,10000,0.0,0,0,0
23117,Fehmina,Nastov,M,715,417-4454,MANAWA,WI,54949,M,N,65000,5.575788,0,1400,0
23118,Anind,Lamsweerde,M,217,698-4737,GLENVIEW,IL,60026,S,N,5000,3.0,2000,0,0
23119,Farshid,Riel,F,701,702-4904,HAZELTON,ND,58544,S,N,20000,2.1,3300,0,0
23120,Alfonz,Arblaster,M,870,768-5966,SUBIACO,AR,72865,M,Y,100000,7.0,0,40,20
23121,Mirko,Sufrin,F,502,508-5388,MEANS,KY,40346,M,N,20000,2.9444444,0,40,0
23122,Slavian,Tuozzi,M,406,219-5437,ELLISTON,MT,59728,S,N,20000,6.9,1900,0,0
23123,Sachar,Cromwell,F,908,296-2180,SPRINGFIELD,NJ,07081,S,N,65000,2.1096876,1000,0,0
23124,Polly,Weinert,F,803,485-4413,HONEA PATH,SC,29654,S,N,100000,7.0,3300,0,0
23125,Sujay,Hirowatar,F,410,473-3002,CROCHERON,MD,21627,S,N,90000,4.75,2400,0,0
23126,Maharaj,Popa,M,443,196-3441,DAMERON,MD,20628,S,Y,5000,4.75,2400,0,2400
23127,Elrique,McCrath,F,605,565-3000,TWIN BROOKS,SD,57269,S,N,15000,0.0,0,0,0
23128,Lan,Lefas,F,606,788-4836,SAINT CATHARINE,KY,40061,M,Y,85000,6.0,0,40,20
23129,Lakhdar,Minnear,M,701,696-4122,HALLIDAY,ND,58636,M,Y,70000,2.5671675,0,6600,3300
23130,Chaim,Ostvold,M,319,672-4558,BEAMAN,IA,50609,S,N,40000,6.339211,40,0,0
23131,Celine,Press,M,505,949-9802,CHIMAYO,NM,87522,S,N,35000,5.3,3300,0,0
23132,Cornelious,Newton,M,701,936-2424,HARVEY,ND,58341,M,Y,35000,2.161439,0,6600,3300
23133,Wijnand,Tvrdik,F,787,108-3439,OROCOVIS,PR,00720,S,Y,30000,0.0,0,0,0
23134,Markian,Blelloch,M,808,191-2930,MAKAWELI,HI,96769,M,Y,70000,8.25,0,2080,1040
23135,Nobo,Strzalkowski,M,803,265-9016,WARD,SC,29166,M,Y,15000,7.0,0,6600,3300
23136,Bakhadyr,Pietracaprina,M,203,725-5678,MERIDEN,CT,06451,M,Y,45000,5.0,0,24500,0
23137,Kimio,Babaguchi,F,406,801-4334,HOMESTEAD,MT,59242,M,Y,15000,6.9,0,3800,1900
23138,Gurdip,Hohberg,F,947,942-1516,ADA,MI,49356,S,Y,80000,3.9,3100,0,3100
23139,Hauke,Karlsson,M,406,703-8296,BUSBY,MT,59016,M,N,85000,6.9,0,3800,0
23140,Yohsuke,Versino,F,785,996-6590,SHAWNEE,KS,66216,S,N,45000,6.45,2250,0,0
23141,Alenka,Okazaki,F,803,730-1218,GREER,SC,29651,M,N,75000,7.0,0,6600,0
23142,Miyako,Gessel,F,402,433-4381,LINWOOD,NE,68036,S,Y,15000,4.7976766,103,0,103
23143,Sandhya,Dumer,F,505,360-5116,MALAGA,NM,88263,M,N,25000,5.3,0,6600,0
23144,Usama,Takiguchi,M,207,658-7686,SHERIDAN,ME,04775,M,N,90000,8.5,0,5700,0
23145,Parosh,Seppanen,M,302,329-3990,WINTERTHUR,DE,19735,S,Y,35000,4.245455,110,0,110
23146,Byron,Munetoh,M,636,923-3616,GILLIAM,MO,65330,M,Y,20000,6.0,0,4200,1200
23147,Takuo,Bartlay,F,901,352-8249,NASHVILLE,TN,37227,M,Y,50000,0.0,0,0,0
23148,Lory,Talburt,M,571,420-1785,NEW HOPE,VA,24469,S,Y,25000,5.75,900,0,900
23149,Geereddy,Beoumes,F,405,908-4463,WAUKOMIS,OK,73773,M,Y,80000,6.25,0,2000,1000
23150,Lucio,Gelsey,F,816,691-9298,MALDEN,MO,63863,M,Y,60000,6.0,0,4200,1200
23151,Imre,Farrag,F,516,543-2990,HOLLAND PATENT,NY,13354,S,Y,50000,4.243293,0,0,1000
23152,Duri,Buchinger,M,302,796-1968,MAGNOLIA,DE,19962,S,N,60000,5.95,110,0,0
23153,Jixin,Bouaricha,F,410,491-8963,RAWLINGS,MD,21557,S,Y,35000,4.75,2400,0,2400
23154,Liren,Suros,F,206,824-1707,RICHLAND,WA,99354,S,Y,95000,0.0,0,0,0
23155,Manuel,Bilotta,F,203,748-1448,STAMFORD,CT,06903,S,N,55000,5.0,12750,0,0
23156,Suhas,Cen,F,207,988-8639,HARRINGTON,ME,04643,M,Y,65000,8.5,0,5700,2850
23157,Wenchang,Peshkin,M,219,489-1046,INGLEFIELD,IN,47618,S,N,65000,3.4,1000,0,0
23158,Zorica,Lubin,F,401,998-9315,HOPE VALLEY,RI,02832,S,N,55000,0.0,0,0,0
23159,Olle,Quasthoff,F,302,918-9555,NEWARK,DE,19702,S,N,75000,5.95,110,0,0
23160,Vencenzo,Bratvold,M,802,389-7597,MORETOWN,VT,05660,M,N,90000,4.7957172,0,6600,0
23161,Xiaotie,Mikus,F,870,378-3823,IDA,AR,72546,M,Y,95000,7.0,0,40,20
23162,Mie,Badr,F,603,860-9826,BELMONT,NH,03220,S,Y,10000,0.0,0,0,0
23163,Toshimori,Thisen,F,802,532-6129,BRATTLEBORO,VT,05301,M,N,30000,3.6019895,0,6600,0
23164,Guna,Heintz,M,208,120-4338,COEUR D ALENE,ID,83816,M,Y,80000,7.8,0,6600,3300
23165,Chaitali,Miles,M,605,618-5514,LENNOX,SD,57039,M,N,30000,0.0,0,0,0
23166,Fan,Matthew,M,240,849-3712,BUTLER,MD,21023,M,N,25000,4.75,0,4800,0
23167,Jacqueline,Daszczuk,F,859,165-3285,UNION STAR,KY,40171,S,N,5000,2.1111112,20,0,0
23168,Hieu,Osmani,M,605,731-9810,TORONTO,SD,57268,S,N,25000,0.0,0,0,0
23169,Almerico,Alsuwaiyel,F,864,929-5417,TILLMAN,SC,29943,M,Y,5000,3.563716,0,6600,3300
23170,Surajit,Kulabas,F,785,652-9150,RAMONA,KS,67475,S,N,55000,6.45,2250,0,0
